,0,1,2,3,4,5,6,7,8,9
56,5.153095401426497e+20,2.655230337822803e+20,1.733903310232331e+19,8.443575867043966e+20,1.3818390217250088e+22,5.6633185772030954e+22,9.45110880490051e+18,2.450075663574714e+18,1.058535821069444e+21,2.073006492638055e+21
57,1.8397664682875777e+19,5.642439998678355e+18,1.4714283559093468e+18,1.237236756352623e+21,8.524444500096981e+19,4.2875199544638996e+20,3.719455188840557e+19,8.580843102084956e+20,2.3492692664952077e+22,6.91172469836225e+18
58,1.1219456612609078e+20,3.006460516189289e+20,6.256342944378334e+23,7.235994731780466e+20,3.2051283924571626e+21,2.699146280303302e+21,3.869281974677661e+21,1.7789722433130014e+20,2.6124531827900217e+22,5.067485561484425e+18
59,1.6878660543985252e+19,7.839276437426193e+20,7.410654534622006e+22,7.110262556777388e+20,7.555144604144917e+19,2.4874498175240828e+20,3.721847502868409e+20,7.581905071990108e+20,5.366328518831978e+19,4.475594657173629e+19
60,6.605448981831873e+18,2.921766282877491e+18,2.215232483415169e+21,5.316168408178268e+19,1.0370654919872624e+22,4.4209249643231976e+20,7.259207219198605e+21,3.886537755568051e+22,3.1704075068506636e+20,1.2961303156789853e+20
61,3.333958984140219e+18,7.391460569921669e+19,3.333667575616421e+20,5.88161359195382e+20,6.8605896217687425e+19,2.545914382330082e+21,1.0371938318954679e+23,6.715749912008731e+20,5.569985417951773e+20,7.6933976000428e+20
62,5.3001709953380955e+20,7.459598505848618e+20,1.4950072862080628e+21,4.007846114417056e+19,3.721703287133945e+19,1.674973296803683e+22,3.50264413212039e+21,1.0363782783260689e+18,1.594313930354315e+20,2.23871390182326e+21
63,5.028997575961638e+18,7.398805499532111e+19,7.494195931036997e+18,2.626779150378168e+20,2.612819911455123e+20,1.2198807218085394e+22,8.596486366071509e+18,3.0654102506550813e+19,1.1635039749326478e+20,2.0915225808677044e+19
64,1.0273814138415415e+19,9.479928091636812e+17,2.6623331491801604e+19,3.553730128284477e+19,3.934974029355342e+21,2.9903991392208437e+21,3.82922797677296e+20,3.0889517413620626e+20,1.137923127024245e+17,1.1424598496730358e+22
65,5.1061484195311075e+19,1.9509028446387752e+20,1.7750229376251003e+20,9.481247359792416e+19,4.924524135627005e+21,2.537217284501791e+18,1.2126748177904565e+20,1.539254782824511e+19,1.4969123092312504e+18,3.3588673348774694e+17
66,2.849176882497674e+21,5.659759341139039e+20,4.616838654028403e+19,1.288141471686337e+18,3.1687813835461545e+20,4.790607079371325e+19,6.8235641846196986e+19,5.677266785828472e+22,8.73101430681157e+19,5.383356982278612e+19
67,2.670667728992452e+18,1.649898173934264e+20,8.34718434403751e+17,1.6590897148370321e+19,2.1252469879697518e+18,5.908002732581911e+17,1.1778218902333371e+21,2.751987223803029e+22,8.502072511096454e+19,1.062421237001362e+19
68,3.551694154535996e+21,2.714363803767642e+22,1.6614195380335966e+23,7.815070768921185e+22,3.2103789841019725e+20,2.1215652610508158e+20,3.03364545019207e+21,4.101107868725478e+21,9.111560404146478e+18,4.109700620452374e+19
69,2.6240471859747507e+18,2.9393104949852488e+20,9.198994281232702e+19,1.4706159379496995e+19,1.7049528631518771e+19,2.1115341576645499e+21,6.735022847216693e+20,1.1767967537663051e+20,1.8567083255101106e+20,9.403517478840417e+19
70,1.0311899789137133e+23,1.01160598206431e+22,1.5130908579315538e+20,7.261590629473891e+20,1.0736221413984048e+21,9.806717419210853e+17,5.104572282424893e+18,3.725787147832417e+21,3.259071663912927e+20,1.4442903667951439e+20
71,1.1429874034561735e+20,4.980226111418902e+18,3.484821819565481e+19,5.036381737717792e+20,8.573592946891442e+21,9.404295621124184e+18,8.066779316792911e+20,4.555713686931352e+18,9.580150085548695e+20,7.408769383169576e+19
72,1.0507474168538674e+23,5.104903073564385e+18,1.9570240359493833e+19,9.863904171501746e+20,1.6478627350406926e+20,4.970448961201793e+19,1.204590125482956e+18,3.0621968651120808e+19,2.9996621090248155e+19,1.2428194524874383e+19
73,3.4185810131556375e+20,2.4107817664616936e+21,5.929370069936716e+19,1.2028978739846608e+20,3.3823490592146214e+20,1.6856370348252606e+19,9.836488598735397e+18,1.0927995020424369e+20,6.836768121301452e+19,1.274273823940277e+19
74,1.147242443467216e+21,6.474251631260162e+19,3.282711443861165e+21,3.194422878411796e+20,1.4022186590256643e+18,2.085941439428245e+21,1.600906042882318e+22,1.1773893179183166e+21,2.9142653674111684e+21,1.4964003217431853e+19
75,6.749436308648562e+17,7.149579077721132e+18,1.1187718551967113e+21,1.4655320702807552e+18,2.0172742792275185e+20,4.4448045658226156e+19,6.87599845210019e+19,1.309843899124983e+20,2.953220587040912e+20,1.0371917521977125e+21
76,2.426590423282795e+19,1.7089224892293772e+22,5.567585518242735e+19,1.6600768024292966e+18,4.4321524816764513e+18,4.556312633575591e+20,5.759745957109754e+18,4.939247884141652e+18,8.350945825133015e+20,7.50317355915332e+19
77,3.883007470684257e+18,4.285741873046027e+19,1.7308846316680618e+17,1.0547990041178761e+19,3.707483041181314e+20,1.3911386164663134e+20,6.677711934151835e+20,4.135243773378399e+19,1.5943366385467703e+20,2.8759840412259828e+20
78,2.737951996785245e+19,1.289736213415583e+21,2.1426707081341176e+21,6.033755127902888e+18,4.895527079579114e+19,2.8666150598094016e+20,6.987517093341995e+18,3.5115926675852743e+19,3.1998531072460147e+21,1.4013488958873425e+20
79,3.797593331544758e+18,1.0063475100758117e+21,2.143414034852157e+19,2.8131425145123794e+18,1.5402540805531296e+21,2.3261079721585915e+22,4.938889677114869e+20,2.8446893061225693e+19,9.557386543237735e+20,8.404189186347303e+19
80,3.3206616884339913e+19,7.020528936178087e+21,2.8475565168606816e+20,4.4389726838392284e+18,9.09659754892767e+17,2.629756073510595e+22,1.8102254588374809e+19,7.162477267211384e+18,5.332392149754858e+21,1.0969559561212624e+21
81,7.403797629904128e+19,4.0029407323360834e+20,3.856409087712636e+17,2.242985073214396e+20,3.30434550613604e+18,3.4046306979684004e+18,7.271657426636521e+17,7.441989811794602e+19,1.1070053203919602e+19,2.296749832126652e+20
82,1.372085277808889e+18,1.2914635474514123e+21,5.580764138262104e+20,9.313902883501939e+18,6.783698880082809e+20,3.8334990755201983e+21,4.38847147932351e+22,9.708705356767707e+19,2.7972654914899456e+19,2.9012259608436208e+19
83,7.328277444070172e+20,4.326855888826709e+19,5.960161612744211e+19,3.4533045994373314e+22,1.646810559320621e+20,4.223329416344182e+19,1.4404267007263793e+18,1.663673305241224e+21,1.2097452554310772e+20,7.4940579269199945e+22
84,2.4979463097890662e+20,2.1542431769116226e+19,1.432123451501725e+20,6.637001905307809e+20,2.602274070680992e+20,2.848089640787443e+18,1.624514345796639e+20,2.1176059190265853e+21,1.3932314279846409e+20,1.3871575102987262e+19
85,2.0644512702440792e+19,8.770486104948342e+21,7.442233438655793e+19,2.032608597043321e+20,3.8415385678961595e+21,5.762790389397334e+19,4.0574460047115846e+19,1.751454596334162e+20,3.50009559478447e+20,5.069600407423528e+18
86,1.763472995681384e+20,8.273595305960492e+19,4.399343019706761e+19,8.40340246157617e+20,1.3298668317734648e+20,1.591456125375954e+20,5.474081328677986e+20,1.0724493800525706e+20,2.7766249792575997e+21,3.71899086684843e+20
87,2.52533889562957e+18,5.644562007819825e+22,2.201836411719848e+20,2.0353964702348034e+19,2.4921283742951596e+21,4.820945962112682e+22,3.8799352828638585e+21,1.725091104385849e+21,1.8275679437175272e+20,1.374831001109154e+20
88,2.695083431911507e+20,5.64213328113185e+20,8.385219503585184e+22,1.6767193577388578e+22,1.5900501810443973e+20,5.2252938749981655e+19,3.390875587366709e+20,7.517920872319782e+21,2.3198950672494406e+22,8.830846265305347e+18
89,1.7858889379597636e+22,3.936683243474178e+20,3.463453953992555e+18,3.611973723540473e+21,1.676516882430499e+22,1.6346191329258125e+17,2.955241505917526e+20,6.2487009914487e+20,9.810849772768859e+20,3.2774986982067466e+18
90,3.3376419344441455e+19,3.57194708387073e+18,3.1863977052897915e+19,1.0095075177492367e+21,5.818929154883709e+20,4.829456260789605e+21,3.7005097903004406e+18,2.2209737980608148e+21,8.392105084175932e+18,2.0092221403603078e+20
91,5.8438998895922676e+20,3.1653490485814826e+22,7.374333658335072e+17,1.2530767286899414e+20,5.792705362117838e+18,3.373312813961638e+18,8.667038392655577e+20,2.3138644097832466e+22,3.871841952255841e+20,2.5742883069256937e+19
92,4.600380905106643e+18,9.848193957895315e+19,1.1373719726542684e+21,3.7578316907467296e+21,4.932413564065967e+19,1.2343220232183434e+20,1.1204116371454988e+19,7.098051032473336e+17,2.412104870489163e+20,2.9573377140164654e+18
93,9.165948069648525e+20,2.7493255600524742e+20,5.3553687022875057e+20,1.2124429919315844e+21,5.292686871258312e+21,4.1936362621976733e+21,1.3579071977536174e+20,6.185924806393251e+21,1.470567907912126e+21,1.3604278463045891e+20
94,2.576779318778568e+19,7.0467792318116454e+19,1.24779107426304e+19,5.4893190422328023e+20,4.377682398320678e+19,1.6479151310797023e+20,6.15469760994757e+17,2.291228788325099e+19,2.3893559184103493e+21,4.299432381440723e+20
95,8.834772961784366e+18,1.5688359572980926e+19,7.553754657678459e+19,1.2553002780633426e+22,9.442428110303924e+18,9.592409535835765e+19,3.2467657969599803e+19,1.2093659657658858e+20,2.79952441918591e+19,6.465640408313701e+17
96,2.938295233123753e+20,1.011163432606101e+22,4.755155678065542e+20,4.357533012164101e+20,1.1795765516100813e+20,2.2209053147700063e+21,5.076101680333083e+21,2.1267127889392978e+21,5.042947808002783e+18,1.4670354788047589e+20
97,2.8715276287759242e+17,2.6457774358060502e+20,5.545432041653996e+20,4.989587349765666e+19,6.221454530279628e+19,2.920528409852226e+17,2.3388364290737537e+20,9.246662827090237e+20,4.422501864269933e+20,2.0796314223146232e+18
98,3.1535484539806354e+21,3.718215178226125e+16,7.608054681276248e+18,2.23517344021287e+20,3.8459990801599286e+20,2.6230376374537342e+20,2.1275290220340173e+20,5.673729211257808e+18,1.06142352982514e+17,1.9976665049855686e+21
99,5.942216174678908e+16,3.788701959681534e+20,6.827228907269715e+21,1.0250943178280604e+19,8.868127550296608e+19,7.233924987026652e+19,5.068186843165303e+19,5.413743698229595e+20,1.9365473763893038e+21,1.3898986686535146e+21
100,6.413501625774389e+20,3.5795050320575304e+19,1.7212014858746753e+21,9.771465949970172e+18,1.9790506863925314e+19,1.975768427170422e+23,3.1217254801443096e+21,1.5434194523263462e+18,1.4901572864835158e+20,2.0045717417447584e+19
101,2.155855620296868e+19,1.817883964522496e+20,4.742367048353042e+18,1.003132414833105e+21,7.297711451630203e+19,2.2451771706789716e+21,2.2867314024254374e+19,4.63410991030756e+19,1.5562059593977926e+24,2.8496093338441764e+18
102,1.1016272334100445e+21,7.344453903568929e+21,5.556176431193077e+21,1.8586665100065188e+21,7.693592219919116e+19,1.0601848264229614e+18,4.2111423755450624e+18,2.574881072326006e+21,1.7911384681660896e+23,1.3459375646283793e+22
103,5.0401104913619495e+22,4.641833891527391e+19,1.2631375430754474e+21,8.023782086648084e+22,9.924897505070075e+21,9.598230008847708e+18,2.4218369229184713e+20,8.248025413265495e+19,1.4192138715255486e+19,1.6840091202643408e+20
104,1.760713172085845e+19,1.1206828004741504e+22,2.1723249841215127e+21,4.253143367287795e+21,1.2694717444324682e+23,1.004665116787018e+20,2.1026420574340985e+19,3.2798692331665877e+20,4.19228417626316e+21,4.714855204598597e+18
105,2.699718870718933e+20,3.9923967048243564e+20,2.0708685710049447e+20,2.0750111469924883e+20,3.999445025739464e+20,8.07561313570009e+20,1.666113972706045e+21,1.0278405340602806e+21,2.5745030133748765e+21,3.45075029317057e+18
106,3.0749187597439395e+20,2.1628320483665878e+17,1.3311344184567675e+19,2.341592979655781e+18,2.0650897170003236e+18,3.749688930824087e+19,8.455913379599234e+18,2.857595564713466e+21,1.5549321437828272e+19,3.73416314817907e+21
107,2.615224985963155e+20,1.792173676384493e+22,1.3841653876736636e+22,1.341901604912345e+20,1.0779295018023852e+21,4.748239913352533e+19,1.8241085770090999e+21,1.4264550726234202e+21,5.3245304684725135e+20,2.1167383818509048e+20
108,1.3623048649788588e+19,7.22299039972428e+20,3.0759989682438426e+20,1.726896811503737e+22,6.463890048009537e+20,1.4815897443957522e+22,3.5094497672098244e+20,9.064828052017502e+16,1.0782879071761372e+23,1.9808257959484035e+19
109,3.5308039914393665e+22,1.6945722104788576e+24,4.23082017192076e+19,1.9155435630451066e+21,3.0371312422874676e+21,3.6405428194369713e+22,7.362426443390796e+17,7.769576479862183e+19,1.0628208449417878e+21,2.6924275086839818e+20
110,9.632042199124804e+19,7.77979340478395e+18,2.0333185398818525e+19,1.3022703548819631e+20,4.274385034345483e+19,7.021142301591761e+19,2.3925163459178873e+20,1.094013893203372e+20,2.6023596623323607e+18,3.203019714231734e+19
111,3.988193470066898e+21,4.956994683117083e+18,1.2536991248767506e+22,1.0277885365038527e+20,1.2058973255382172e+18,9.220813171564e+21,5.88176669918304e+20,1.1047706528897106e+18,1.4728496428764712e+20,2.004630977810487e+21
112,7.818949445153486e+20,1.94175204583767e+22,7.73709197001621e+19,1.2922997079989004e+19,3.6233609063589695e+20,3.692390335579593e+19,2.2679184016736134e+22,2.039503517365481e+20,1.0872897292687095e+20,1.387563053719843e+20
113,2.7699386386695205e+19,7.628203737858935e+20,2.0191628903113097e+20,8.241791026508581e+18,4.1106243590932045e+18,2.0471355746872924e+18,1.8810867702546117e+21,3.502857031903918e+20,1.1571798440694554e+16,5.724525216336454e+22
114,2.6055851466352036e+21,1.433083766415752e+18,3.522520412861199e+20,1.6984315900605965e+18,1.411781854259806e+21,1.8129509584091247e+20,1.28469447045314e+21,3.133721708576479e+21,2.9429728739050163e+23,1.722690529247956e+20
115,6.412926525906648e+19,1.3531664115310844e+21,3.045986415111583e+21,8.229116939178329e+21,2.0700347307089238e+21,5.5144186860245746e+20,1.4318640498674277e+20,2.499137076618448e+22,6.385459557761062e+21,1.0041270330451393e+22
116,6.764669692391364e+21,1.331104451733655e+21,3.999253887006571e+20,4.60742222957745e+20,7.07472720313109e+19,8.317410354669274e+21,7.603854414790322e+17,4.3663284321840297e+18,1.2819028861863004e+19,1.7787822668272546e+19
117,2.814853737526658e+20,1.5357335633692478e+22,8.193397963332931e+18,5.393047358197393e+18,2.6500426874768905e+22,5.724363505353717e+22,2.706088603094572e+21,1.468335087453503e+19,3.4337404629777206e+20,1.7388983441704298e+20
118,6.836769472406381e+21,8.755796547391002e+20,3.055119132682777e+20,7.395685739211229e+19,7.914297563750034e+18,1.5765922815539256e+21,1.8221872935279917e+17,5.433276113155845e+20,1.1733382605177587e+20,1.5342143607996894e+20
