,0,1,2,3,4,5,6,7,8,9
45,5.047696945410916e-18,4.993464341493328e-18,4.2036140855243564e-18,5.1531323719978875e-18,4.507868427934557e-18,4.627476461279833e-18,4.181261116716642e-18,4.36563799782584e-18,5.059240823906732e-18,5.027099042399239e-18
46,4.878989034400094e-18,4.620002504860134e-18,4.531978957893896e-18,3.694268871769796e-18,4.311850905189687e-18,5.527844153801686e-18,4.7689101110564105e-18,4.591459445897074e-18,4.759718764102793e-18,4.763894007724565e-18
47,4.151175953536739e-18,4.627979739712552e-18,4.835127881726369e-18,4.3484710030730584e-18,5.5003502382867326e-18,4.8336157757896686e-18,5.124063382340441e-18,5.204585254054375e-18,4.7029042245109586e-18,5.1693452592303364e-18
48,5.157465588040702e-18,4.777223834721595e-18,4.7794572374970734e-18,4.352676952563665e-18,5.03594938727629e-18,4.987127966115982e-18,4.503357167203589e-18,4.910904248745675e-18,4.829085689990772e-18,5.0957647803031404e-18
49,4.6356931821697116e-18,4.747318014153869e-18,5.248652371581083e-18,4.8451959026564354e-18,4.637439829332322e-18,4.999265399292002e-18,5.00562395467992e-18,4.960300806886694e-18,4.84424372115795e-18,4.4626341706051014e-18
50,4.553479726467707e-18,4.748376696912009e-18,4.082138159080467e-18,4.961247501624855e-18,4.781387750626247e-18,4.441917187886171e-18,5.0372909586116845e-18,4.455188089609194e-18,4.703183355355832e-18,5.057096324835522e-18
51,5.1748531844396585e-18,5.137882916365911e-18,5.102787668969187e-18,4.389923834768818e-18,4.5640054608520104e-18,4.622642192588444e-18,4.431445776800294e-18,4.681802596901102e-18,4.366380005109695e-18,4.7201203928638676e-18
52,4.837215278251063e-18,4.5636974917602464e-18,5.155378431834771e-18,5.03729774517179e-18,4.51965151148373e-18,5.142654796187288e-18,4.52633191346891e-18,4.575867887368816e-18,4.890714247450434e-18,5.233092150934765e-18
53,4.971914736864727e-18,4.467796259540955e-18,3.879462555204046e-18,4.235269450580349e-18,4.638828001009164e-18,4.517489327946095e-18,4.744879904341022e-18,4.528359575152222e-18,4.221983599038881e-18,4.712063055658406e-18
54,4.750293301699603e-18,4.575230116822663e-18,4.291464915689645e-18,5.1792498971911644e-18,4.984219274991505e-18,4.484200100596457e-18,4.695346909812143e-18,4.850634935447972e-18,5.720230624903699e-18,4.556297024442422e-18
55,4.854623598481023e-18,4.7189913693190454e-18,4.866515530563871e-18,4.75860985455258e-18,4.9502794034566584e-18,5.0036807462972914e-18,5.352409186418405e-18,4.183308109580907e-18,5.146059168465306e-18,5.199585648499176e-18
56,4.243314956318333e-18,4.537409758261203e-18,5.423044193485431e-18,4.948077057365751e-18,5.318246945645871e-18,4.538030101751715e-18,4.714123979256994e-18,5.2567150799180095e-18,4.734321148497477e-18,4.9157302842705215e-18
57,5.074630357926211e-18,5.175675490391793e-18,4.869423222043555e-18,4.8207295791761236e-18,4.625603144928654e-18,4.524642887796863e-18,4.592273725621896e-18,4.761572563347823e-18,5.695190751482887e-18,4.792898018956272e-18
58,4.549658389646731e-18,4.30492828347618e-18,4.582138894983425e-18,4.54871490294978e-18,4.713921183096296e-18,5.0053121370981476e-18,4.746412255524152e-18,5.374818670558477e-18,5.0293053906334476e-18,4.313537645875041e-18
59,4.4286126190577695e-18,4.766302739756686e-18,4.496228933232739e-18,4.978937627410446e-18,4.578048714663046e-18,4.7668243032829635e-18,4.4520817889905315e-18,4.533394414622906e-18,4.818569468670621e-18,4.242363333558106e-18
60,5.436309428616915e-18,4.9851171891638646e-18,4.373223019122098e-18,5.028388659278917e-18,5.504409437414791e-18,4.076769467610735e-18,4.745781039075899e-18,5.1087631635509004e-18,4.678234260073096e-18,4.907649223756869e-18
61,5.049743211026696e-18,4.354913632203732e-18,4.485080816967056e-18,4.8868843135765346e-18,4.863743436816693e-18,4.9423662825540145e-18,4.556471932225268e-18,4.917504630717667e-18,5.1074442704453825e-18,4.819209949851653e-18
62,4.603140757454457e-18,4.2075722798050246e-18,4.446194761663316e-18,4.453540466942523e-18,4.1926188042622766e-18,4.393128545063862e-18,4.355050203552466e-18,4.710991473553105e-18,5.222408772855492e-18,4.862505028828921e-18
63,5.009225239764523e-18,4.8215277664442016e-18,4.36373506502391e-18,4.863968491185749e-18,5.0394959453327594e-18,5.709889260610868e-18,4.312720290163805e-18,4.544008416142836e-18,5.714380935943287e-18,5.0863699974935526e-18
64,4.936099146299635e-18,4.834997383577731e-18,4.330896468537375e-18,4.787606413216743e-18,4.935887948935876e-18,4.7198755224654176e-18,4.523795296678996e-18,4.558163403627198e-18,5.3399663062109725e-18,5.013782309395101e-18
65,5.056084528646913e-18,4.228733932973908e-18,4.866248884472961e-18,4.8108403671966765e-18,4.6245027778665116e-18,4.522816030136493e-18,5.231062464994154e-18,4.3933236889974724e-18,4.619850593638784e-18,4.3314383543640615e-18
66,4.844864091175745e-18,4.688209019476586e-18,5.007947242465913e-18,4.464298134964058e-18,4.573176067813337e-18,3.8820888649696985e-18,4.947395912444777e-18,4.674368416782836e-18,4.498684394182739e-18,4.553996690366361e-18
67,4.303345610688067e-18,4.123864860460417e-18,5.190882783987606e-18,4.432203350899129e-18,4.256371873231564e-18,4.2794611590465065e-18,4.537129846039861e-18,5.0009774829032495e-18,4.437517688657324e-18,5.466339693625112e-18
68,4.8150956930479674e-18,4.693465734169478e-18,4.989554568386365e-18,4.640078773165988e-18,4.9764580081872786e-18,4.1701286135756116e-18,4.68040430021888e-18,5.0725860078192734e-18,3.8625086312028386e-18,4.613175449752553e-18
69,5.2163995433734735e-18,4.418664011991938e-18,4.3406941327384e-18,5.453513784175256e-18,4.898524117589052e-18,4.696331858818397e-18,4.7756625267870406e-18,4.809549892988686e-18,5.147622255935427e-18,4.8046808381160775e-18
70,4.5417844118066934e-18,4.041425697745951e-18,5.129817083688966e-18,4.914742693648179e-18,4.959205089655084e-18,4.56357435179139e-18,4.810781181009548e-18,4.475683627067796e-18,4.62766245769034e-18,4.598752079725734e-18
71,5.4287759401525275e-18,5.180324129420154e-18,4.072970035117953e-18,4.526011961897885e-18,5.097114928875124e-18,4.190645355274045e-18,4.722089595248971e-18,4.5684660400186445e-18,4.8920263025582304e-18,5.5038368200660995e-18
72,4.420546370705632e-18,4.268235530824192e-18,4.66000150141993e-18,4.5089344098501106e-18,5.1028202171403026e-18,4.566218532381836e-18,4.721973802835343e-18,4.5104955669478716e-18,4.26432772566267e-18,4.672086939477637e-18
73,4.90724947810862e-18,5.033015237159471e-18,4.518793524925795e-18,4.103386646060596e-18,4.551476442630122e-18,3.910629417017007e-18,4.621015655570595e-18,4.7815422624379854e-18,4.8631294675438405e-18,4.26145192542436e-18
74,4.4688388897635116e-18,4.257449375069133e-18,4.634459040835687e-18,4.75070589160192e-18,5.137442312505218e-18,4.551351278696739e-18,4.273444587733993e-18,4.735714886065402e-18,4.5587439817023285e-18,4.489551813859721e-18
75,4.96022496575464e-18,4.911594297803922e-18,5.094510626060398e-18,5.182499581807592e-18,4.770625362617724e-18,4.42596276149115e-18,4.507876751456189e-18,4.220294331720303e-18,4.1441959815620676e-18,4.733422194815818e-18
76,4.852338427571315e-18,5.0054619538004074e-18,4.891371651678013e-18,4.8637893515802126e-18,4.454013604739777e-18,5.058168932983116e-18,4.458836964966666e-18,4.441705928820889e-18,4.1545192317010285e-18,4.332615093400995e-18
77,4.30558077199092e-18,4.473292479506251e-18,4.7501397089746354e-18,4.647153696318719e-18,4.294287139256313e-18,5.343082529090471e-18,4.542302274112561e-18,4.8906749175883764e-18,5.140813902463939e-18,4.594299101793226e-18
78,4.765280517822098e-18,5.008992995146303e-18,4.147586999762676e-18,4.387469578439044e-18,4.5946314521935256e-18,5.521639857305554e-18,4.53809800482468e-18,4.252740101255943e-18,4.5845635236228954e-18,5.071166136592713e-18
79,4.9441971183474785e-18,4.72010500750406e-18,3.9659452974412525e-18,5.114985121034895e-18,4.377240252144482e-18,4.973166522298699e-18,4.649771868078043e-18,4.512694847442932e-18,4.762056102186191e-18,4.782105195649925e-18
80,4.3694554573762844e-18,5.0351838377782314e-18,5.405484560117881e-18,4.703580970818456e-18,4.6728168517159495e-18,5.38329401485012e-18,4.7367077341627746e-18,4.601157556942076e-18,5.256447938852347e-18,4.4823967414590944e-18
81,5.1329380284158504e-18,4.988950281556907e-18,4.544028622064137e-18,4.8632802415178326e-18,4.9499067453105604e-18,5.272233104517638e-18,4.804475715122411e-18,4.4013572592060784e-18,5.058064692345991e-18,4.748845216038573e-18
82,4.677189728265726e-18,4.903485783462034e-18,4.931247576012806e-18,4.4365304000239e-18,4.7457801333167314e-18,4.129375123921104e-18,4.836835763935852e-18,4.708087887588355e-18,4.514282876535477e-18,4.680392060611579e-18
83,5.373025105434229e-18,4.754356919090839e-18,4.7040355919855066e-18,4.68960962075486e-18,4.782543846876116e-18,5.038420439218646e-18,4.0954394748706715e-18,4.063214131621691e-18,4.638790000112471e-18,5.052568294542499e-18
84,4.6659403573617674e-18,4.7901595968540384e-18,4.934579146418492e-18,4.41122203033026e-18,5.299155049167157e-18,4.377794713477652e-18,3.453095836430299e-18,5.123001446074237e-18,4.7303942855288846e-18,5.112452003029377e-18
85,4.458857035314048e-18,4.962596395951281e-18,4.862844678206272e-18,4.7299269760933296e-18,4.48412798406176e-18,4.232683685654437e-18,4.9051690211051974e-18,5.373449215731019e-18,3.878416532542422e-18,5.180749436752563e-18
86,4.2864225749314094e-18,5.101998091819668e-18,5.384670697244299e-18,5.776253570136409e-18,4.6389575762608405e-18,4.3154727276526696e-18,4.267505129188378e-18,4.144281288240625e-18,4.740071634886102e-18,4.43401238902708e-18
87,4.54081005830349e-18,5.56896374592196e-18,4.537273792313937e-18,4.67608024991426e-18,4.771928769803446e-18,4.850205371426888e-18,5.0441008689235926e-18,4.992185298185871e-18,4.685341343702633e-18,4.869245202448547e-18
88,4.518845147753586e-18,4.8696814539723375e-18,4.248575936618624e-18,4.313511803130625e-18,4.554211932195707e-18,5.588365494293387e-18,4.343897722952941e-18,4.363581392213249e-18,4.4904002862177696e-18,4.972164003919725e-18
89,5.46188007971968e-18,4.66530687235063e-18,5.062350613314971e-18,4.842744876327281e-18,5.045453699768843e-18,4.689699697460137e-18,4.624328795972856e-18,4.858371272407721e-18,4.422501137825342e-18,4.541236825187834e-18
90,4.259067574540705e-18,4.709181100007854e-18,4.749506976035805e-18,4.543342610055529e-18,4.658146678987258e-18,4.465040322166383e-18,4.3401059926051484e-18,5.433218932237157e-18,4.67998234820598e-18,4.395562312891539e-18
91,5.025590557166977e-18,4.2953770774271485e-18,4.991320113377165e-18,4.503479543506327e-18,4.322614250323706e-18,4.9108359998940964e-18,4.66011084677081e-18,4.164602637968791e-18,3.849641770619682e-18,4.170664369766638e-18
92,4.338406044587607e-18,4.51190630051484e-18,6.4128284387096124e-18,4.255497107740619e-18,4.7233340453332976e-18,4.7818525297503414e-18,5.233971541277605e-18,4.883082042428741e-18,4.579956798890248e-18,5.1291241915530976e-18
93,4.148241784966489e-18,4.33953628222655e-18,5.0165096799883155e-18,4.6502072216107496e-18,4.184296466276885e-18,4.833456712863626e-18,5.126056850399956e-18,5.1310645175724175e-18,4.88166457484411e-18,4.269117055346609e-18
94,5.055555485125754e-18,4.890323989734301e-18,5.29914267773333e-18,5.3795984868180174e-18,5.57590948662323e-18,4.514394760370861e-18,4.88766513774122e-18,4.3134034044353865e-18,4.379311192076561e-18,4.328837735974715e-18
95,4.822884860472157e-18,4.637627834527177e-18,3.998352096331441e-18,4.967056270950065e-18,5.117339258795054e-18,4.898793043898238e-18,5.1144415538229566e-18,4.4053849567298185e-18,4.3583521330615086e-18,4.1391811504394065e-18
96,4.326356506174044e-18,5.570521260322472e-18,4.567660141132049e-18,3.9834174574619305e-18,5.333838275365165e-18,4.8915956814103466e-18,5.001495201899009e-18,4.668720682601897e-18,4.935202478216689e-18,4.410237622848291e-18
97,4.9622254482618784e-18,4.028464593212061e-18,4.382589376533473e-18,4.35240026923425e-18,4.7281350246476325e-18,4.44349174553942e-18,4.5205257463034626e-18,5.0686197249487915e-18,4.952953198806388e-18,4.052658426476245e-18
98,4.4085364144797996e-18,5.713090088020867e-18,4.4840722649924424e-18,4.9491480383751285e-18,5.539191565022726e-18,4.879772078919874e-18,4.672911389471953e-18,5.0713571887677186e-18,4.927981244391017e-18,4.522742432520835e-18
99,4.449452612646632e-18,4.6102859670378584e-18,5.145828533470183e-18,4.496178510243675e-18,4.613009006262287e-18,4.740672869211007e-18,5.036663367624957e-18,4.915537722553909e-18,4.3621157030625324e-18,4.8444209199902865e-18
100,4.571507385752108e-18,5.218432236802759e-18,4.53481760699599e-18,4.655043879795484e-18,4.786282337783546e-18,5.174743751309257e-18,4.807606449882079e-18,4.5259925588933825e-18,4.844485530769002e-18,4.84808988729962e-18
101,4.20693541350299e-18,4.596026544890101e-18,4.8976829090341444e-18,4.796096599492043e-18,5.10783522528651e-18,4.404775023868425e-18,4.544567170671292e-18,4.8482836454386075e-18,5.055136289584928e-18,4.836464722886479e-18
102,4.940408322998807e-18,4.24259075479629e-18,4.1797657370420175e-18,5.4862808303866384e-18,4.53141716313447e-18,4.649338617363641e-18,4.58265011147713e-18,4.746396440072708e-18,4.440595528769169e-18,4.6324993579674075e-18
103,4.128566077925453e-18,4.820914893087995e-18,4.57737353524595e-18,5.163943229236722e-18,4.579785621056782e-18,4.619314428319858e-18,5.192276940696186e-18,4.042837659304225e-18,4.8441318285649115e-18,4.969489862206055e-18
104,4.3015893616164346e-18,4.6614790786296364e-18,5.0712413514160095e-18,4.583412702133039e-18,5.238305469585008e-18,4.883085293160458e-18,4.583934213480215e-18,4.606713449911669e-18,4.694361781345106e-18,4.224087421005333e-18
105,4.722204128703895e-18,4.4755243610771366e-18,4.992047187198471e-18,4.759418120442908e-18,4.003084432187784e-18,4.549453775714446e-18,4.484275081439335e-18,5.1412540689366415e-18,5.518443883822451e-18,5.061904656338385e-18
106,4.2355065423086035e-18,4.8084218859418594e-18,4.26047037576234e-18,4.695703214993507e-18,5.091239661497218e-18,4.796721623928367e-18,4.935255171044819e-18,4.805679330140652e-18,4.0039905630227414e-18,4.059217761291119e-18
107,4.80325580386795e-18,4.675374699446314e-18,5.410363192758512e-18,4.885840471407715e-18,4.625078205161485e-18,5.144915732926858e-18,4.602462097430296e-18,4.428033780380351e-18,4.5814336323443914e-18,4.865484828797882e-18
108,4.901106098943418e-18,5.451607504713995e-18,5.099709798606672e-18,5.144940636186647e-18,4.605608400092453e-18,4.340043426899381e-18,4.821499718939127e-18,3.975974783971237e-18,4.7119577432553466e-18,4.6575527589194555e-18
109,4.63879771345088e-18,5.130575466489613e-18,4.5806860210133645e-18,4.661560088999381e-18,5.038259752081603e-18,5.050074548475423e-18,4.333286344059413e-18,5.517553168936618e-18,5.342331708756446e-18,4.326865312559441e-18
110,5.559029634801619e-18,4.931557749234943e-18,4.64747525978721e-18,4.486440607807913e-18,4.528091092812076e-18,5.05133800781499e-18,4.260068886247097e-18,4.023612745700589e-18,4.207000019774691e-18,4.273260502171248e-18
111,5.220465306227149e-18,4.861615297208884e-18,5.286871047666546e-18,5.4541537167766065e-18,4.738764106898342e-18,4.937553813310858e-18,5.017170278446256e-18,4.9447313488775154e-18,4.706269876533244e-18,4.3275916563530745e-18
112,4.5659353008655746e-18,4.5543212596146264e-18,4.9554937997888196e-18,4.573327527924397e-18,4.5548572269301534e-18,4.478002055509892e-18,4.35785358239006e-18,5.0626209357692704e-18,5.464116377025977e-18,4.432251687357773e-18
113,4.6137030320492935e-18,5.017636176724508e-18,4.982912087327981e-18,4.797861608433435e-18,4.176026151250047e-18,4.093745965612284e-18,5.122743141236458e-18,4.757885903880627e-18,4.241775939708418e-18,5.0307531917100935e-18
114,5.126059328628318e-18,4.221884400541055e-18,4.316767960955241e-18,4.851238073829776e-18,4.20384050699944e-18,5.060149741463203e-18,4.898652896138836e-18,4.183854008446465e-18,3.9321297194611095e-18,5.4488943575723745e-18
115,4.9520252992991465e-18,4.074407408608692e-18,4.66219681309736e-18,4.612962435298502e-18,5.543191409802908e-18,4.782420176855896e-18,5.05869553087041e-18,4.217821384805795e-18,5.007842170550048e-18,4.901687802602042e-18
116,4.69357436756187e-18,4.296399399865352e-18,4.5855791179449366e-18,4.463826148185551e-18,5.456820432027273e-18,4.328008654974045e-18,4.67125598604314e-18,4.815808411824725e-18,4.713729609550819e-18,4.527414775558808e-18
117,4.431999833864808e-18,5.4728580315656544e-18,4.215604791206907e-18,5.339592786891858e-18,4.452853918878324e-18,4.22037793067026e-18,4.536884940727334e-18,5.012468362188798e-18,4.675028089913041e-18,4.700398469277465e-18
118,4.808140807026496e-18,4.5816059523676885e-18,4.498873820063405e-18,3.768194859468575e-18,4.304574212718593e-18,4.5732274023898346e-18,5.132413682660776e-18,4.290056317667166e-18,4.583900122508216e-18,5.2091137202026645e-18
119,4.666052771210338e-18,4.218152808509461e-18,4.815585327624606e-18,4.7095597301326174e-18,5.008171723307457e-18,4.539743809581351e-18,5.005967432772522e-18,4.585148006436188e-18,4.26988896355873e-18,4.46316048723833e-18
120,5.051364817771563e-18,4.255071368100598e-18,4.58683796787544e-18,5.1240763186872006e-18,5.079477229538651e-18,4.473349814173952e-18,4.175034590304506e-18,4.882745265786214e-18,4.939218980094424e-18,4.606806552301072e-18
121,4.8223107545169366e-18,5.037905928014806e-18,5.5512734535804566e-18,4.9459997663483744e-18,4.614963153036535e-18,4.309940841383028e-18,5.316310632421341e-18,4.491497364752305e-18,4.774927759246627e-18,4.569589115007094e-18
